"landed_year","dealer_state","dealer_city","total_live_lbs","total_value","total_adjusted_val"
2005,"TX","DICKINSON",987303,1382023,1797084
2005,"TX","FREEPORT",3238321,6283682,8170855
2005,"TX","FULTON",249632,354006,460323
2005,"TX","GALVESTON",2361249,4692104,6101281
2005,"TX","GROVES",4617,9236,12010
2005,"TX","KEMAH",385547,477772,621261
2005,"TX","LIBERTY",1820,2184,2840
2005,"TX","LOYOLA BEACH",2210,4420,5747
2005,"TX","MATAGORDA",91204,196383,255362
2005,"TX","OAK ISLAND",284067,335179,435843
2005,"TX","PALACIOS",13785943,28070076,36500336
2005,"TX","PORT ARTHUR",16782395,35458657,46107924
2005,"TX","PORT ISABEL",4306151,10118608,13157522
2005,"TX","PORT LAVACA",686943,734533,955136
2005,"TX","PORT O'CONNOR",168845,211324,274790
2005,"TX","ROCKPORT",1677,4090,5318
2005,"TX","SAN LEON",1052166,1276834,1660305
2005,"TX","SARGENT",6293,21643,28143
2005,"TX","SEABROOK",1095900,1430558,1860197
2005,"TX","SEADRIFT",204553,334792,435340
2005,"TX","TEXAS CITY",145354,190665,247926
2005,"TX","WAXAHACHIE",275,963,1252
2006,"AL","BAY MINETTE",39650,41094,51836
2006,"AL","BAYOU LA BATRE",20483149,31358900,39556355
2006,"AL","BON SECOUR",2706412,5035744,6352126
2006,"AL","CHATOM",114,654,825
2006,"AL","CODEN",2211161,3621116,4567702
2006,"AL","DAUPHIN ISLAND",94909,113489,143157
2006,"AL","FAIRHOPE",27503,71181,89788
2006,"AL","FOLEY",77747,103560,130631
2006,"AL","GRAND BAY",46549,66099,83378
2006,"AL","GULF SHORES",38927,50294,63441
2006,"AL","IRVINGTON",2421791,3461231,4366022
2006,"AL","LILLIAN",60146,163781,206595
2006,"AL","MOBILE",116860,132199,166756
2006,"AL","ORANGE BEACH",5959,14370,18126
2006,"AL","SPANISH FORT",14585,23685,29877
2006,"AL","THEODORE",264397,373898,471636
2006,"FL","ANNA MARIA",12584,69206,87297
2006,"FL","APALACHICOLA",3699580,7030692,8868566
2006,"FL","ARIPEKA",552,8393,10587
2006,"FL","ATLANTIC BEACH",3650,8988,11336
2006,"FL","BAGDAD",7886,19670,24812
2006,"FL","BIG PINE KEY",669,2455,3096
2006,"FL","BOCA GRANDE",1502,4700,5928
2006,"FL","BOKEELIA",115754,343954,433864
2006,"FL","BONITA SPRINGS",23806,49492,62429
2006,"FL","BOYNTON BEACH",27527,78609,99157
2006,"FL","BRADENTON",96114,119370,150574
2006,"FL","CAPE CORAL",78560,81099,102299
2006,"FL","CAPTIVA",604,5434,6854
2006,"FL","CARRABELLE",139302,304054,383536
2006,"FL","CEDAR KEY",286456,584927,737831
2006,"FL","CHIEFLAND",87085,233708,294801
2006,"FL","CHOKOLOSKEE",310229,1838026,2318500
2006,"FL","CLEARWATER",189705,465898,587686
2006,"FL","COCOA",6051,14934,18838
2006,"FL","COCOA BEACH",13723,16514,20831
2006,"FL","CORTEZ",707001,1879263,2370516
2006,"FL","COTTONDALE",4790,7777,9810
2006,"FL","CRAWFORDVILLE",293468,245643,309857
2006,"FL","CROSS CITY",136517,643279,811435
2006,"FL","CRYSTAL RIVER",1203865,3653056,4607993
2006,"FL","DANIA BEACH",9801,63637,80272
2006,"FL","DEFUNIAK SPRINGS",2036,6518,8222
2006,"FL","DESTIN",803774,2105990,2656512
2006,"FL","DOVER",176251,98428,124159
2006,"FL","DUNEDIN",16967,53839,67913
2006,"FL","DUNNELLON",44850,132150,166696
2006,"FL","EAGLE LAKE",29016,40224,50739
2006,"FL","EASTPOINT",381019,892491,1125795
2006,"FL","ENGLEWOOD",18062,48942,61735
2006,"FL","ESTERO",846,4230,5336
2006,"FL","EVERGLADES CITY",221841,1725910,2177076
2006,"FL","FELLSMERE",38044,41265,52052
2006,"FL","FERNANDINA BEACH",106,293,370
2006,"FL","FLORIDA CITY",656,3352,4229
2006,"FL","FORT MYERS",1430070,1101337,1389235
2006,"FL","FORT MYERS BEACH",5377000,12620113,15919105
2006,"FL","FORT WALTON BEACH",92709,221424,279304
2006,"FL","FREEPORT",32021,64071,80819
2006,"FL","GAINESVILLE",137924,290900,366942
2006,"FL","GOODLAND",169471,513381,647584
2006,"FL","GULF BREEZE",1011,3637,4587
2006,"FL","HASTINGS",1036,1140,1438
2006,"FL","HIALEAH",28712,176156,222205
2006,"FL","HOLLYWOOD",1023,6089,7681
2006,"FL","HOMESTEAD",4073,11881,14985
2006,"FL","HOMOSASSA",135083,602028,759403
2006,"FL","HORSESHOE BEACH",330,495,624
2006,"FL","HUDSON",72249,323465,408023
2006,"FL","INDIAN ROCKS BEACH",27782,134415,169552
2006,"FL","INGLIS",10616,16634,20983
2006,"FL","ISLAMORADA",81190,515592,650371
2006,"FL","JACKSONVILLE",15157,17709,22338
2006,"FL","KEY LARGO",401684,1956968,2468531
2006,"FL","KEY WEST",3871371,14546740,18349367
2006,"FL","LAKE WORTH",1,14,18
2006,"FL","LAKELAND",38362,81208,102439
2006,"FL","LAND O' LAKES",218890,751999,948577
2006,"FL","LANTANA",26157,69435,87587
2006,"FL","LARGO",35235,38761,48894
2006,"FL","LIVE OAK",52467,47998,60545
2006,"FL","LONGBOAT KEY",13191,133046,167825
2006,"FL","LUTZ",48497,64407,81244
2006,"FL","LYNN HAVEN",366,366,462
2006,"FL","MARATHON",2409242,16501683,20815347
2006,"FL","MARCO ISLAND",15752,42118,53128
2006,"FL","MATLACHA",59995,149254,188269
2006,"FL","MAYO",1459,1033,1303
2006,"FL","MELBOURNE",6431,18971,23930
2006,"FL","MELROSE",15491,15395,19420
2006,"FL","MIAMI",418316,2446453,3085972
2006,"FL","MIAMI BEACH",1524,3469,4376
2006,"FL","MILTON",21727,18662,23541
2006,"FL","MORRISTON",12180,40429,50997
2006,"FL","NAPLES",310184,1981617,2499628
2006,"FL","NAVARRE",3251,9750,12299
2006,"FL","NEW PORT RICHEY",301483,556196,701590
2006,"FL","NICEVILLE",14950,45574,57488
2006,"FL","NOCATEE",28,280,353
2006,"FL","NOKOMIS",17491,87037,109790
2006,"FL","NORTH FORT MYERS",210814,211628,266948
2006,"FL","NORTH MIAMI BEACH",449,2696,3401
2006,"FL","ORLANDO",382,4540,5727
2006,"FL","ORMOND BEACH",47,344,434
2006,"FL","OSPREY",15749,149868,189045
2006,"FL","PACE",2151,1721,2171
2006,"FL","PALATKA",4582,7219,9107
2006,"FL","PALM COAST",2691,2333,2942
2006,"FL","PALM HARBOR",65356,761213,960199
2006,"FL","PALMETTO",34067,34555,43588
2006,"FL","PANACEA",764378,773725,975981
2006,"FL","PANAMA CITY",1779706,4111101,5185772
2006,"FL","PANAMA CITY BEACH",27787,65771,82966
2006,"FL","PENSACOLA",645031,1153116,1454548
2006,"FL","PERRY",18041,22032,27790
2006,"FL","PLACIDA",49525,58761,74121
2006,"FL","PONTE VEDRA",77,245,309
2006,"FL","PORT CHARLOTTE",298747,275916,348042
2006,"FL","PORT RICHEY",39093,44135,55673
2006,"FL","PORT SAINT JOE",1434199,2516770,3174671
2006,"FL","PUNTA GORDA",96881,114232,144091
2006,"FL","REDINGTON SHORES",332849,912442,1150961
2006,"FL","RIDGE MANOR",2995,3667,4626
2006,"FL","ROCKLEDGE",1714,975,1230
2006,"FL","RUSKIN",25740,34705,43777
2006,"FL","SAFETY HARBOR",16020,20025,25260
2006,"FL","SAINT AUGUSTINE",13483,21445,27051
2006,"FL","SAINT CLOUD",10679,24788,31267
2006,"FL","SAINT JAMES CITY",789239,947477,1195156
2006,"FL","SAINT MARKS",310656,1571526,1982336
2006,"FL","SAINT PETERSBURG",4119868,9586494,12092480
2006,"FL","SANIBEL",777,1872,2361
2006,"FL","SANTA ROSA BEACH",5118,10484,13225
2006,"FL","SARASOTA",54287,228298,287977
2006,"FL","SNEADS",5636,10313,13009
2006,"FL","SOPCHOPPY",881773,387915,489319
2006,"FL","SOUTHPORT",201525,466184,588048
2006,"FL","SPRING HILL",184193,399268,503640
2006,"FL","ST. PETE BEACH",1417,9844,12418
2006,"FL","STEINHATCHEE",198502,737284,930015
2006,"FL","STUART",1538,3707,4676
2006,"FL","SUGARLOAF SHORES",376,695,876
2006,"FL","SUMMERLAND KEY",368621,1894574,2389831
2006,"FL","SUN CITY CENTER",292,1460,1842
2006,"FL","SUNRISE",1361,7826,9872
2006,"FL","TALLAHASSEE",196660,472292,595753
2006,"FL","TAMPA",1564356,3532603,4456053
2006,"FL","TARPON SPRINGS",1026171,3089408,3897001
2006,"FL","TAVERNIER",5734,9650,12171
2006,"FL","TEQUESTA",200,1300,1640
2006,"FL","THONOTOSASSA",16991,19600,24724
2006,"FL","VALPARAISO",16961,35177,44372
2006,"FL","VENICE",6561,19309,24357
2006,"FL","VERO BEACH",1069,12945,16329
2006,"FL","WAKULLA SPRINGS",126163,109627,138284
2006,"FL","WEWAHITCHKA",456986,1157977,1460679
2006,"FL","WILDWOOD",69319,83183,104928
2006,"FL","YANKEETOWN",80,209,263
2006,"FL","YOUNGSTOWN",366206,834862,1053101
2006,"FL","ZEPHYRHILLS",1150,1348,1700
2006,"LA","ABBEVILLE",21450039,28002616,35322707
2006,"LA","ADDIS",52870,105522,133106
2006,"LA","AKERS",1026998,958533,1209099
2006,"LA","ALBANY",51801,69674,87887
2006,"LA","AMA",1180,1947,2456
2006,"LA","AMELIA",37742,30174,38062
2006,"LA","ANACOCO",464,695,877
2006,"LA","ANGIE",822,545,687
2006,"LA","ARABI",701,931,1174
2006,"LA","ARNAUDVILLE",1251,2015,2542
2006,"LA","AVERY ISLAND",389,780,984
2006,"LA","BALDWIN",17426,40280,50809
2006,"LA","BARATARIA",100961,129620,163503
2006,"LA","BASILE",2921,6357,8018
2006,"LA","BASTROP",690,1380,1741
2006,"LA","BATON ROUGE",1838878,3291408,4151807
2006,"LA","BELLE CHASSE",4771451,3899340,4918657
2006,"LA","BELLE ROSE",100,160,202
2006,"LA","BERWICK",568104,272065,343185
2006,"LA","BOGALUSA",11480,27762,35019
2006,"LA","BOOTHVILLE",6526164,7435670,9379410
2006,"LA","BOURG",13804,17403,21952
2006,"LA","BOUTTE",4252,4324,5454
2006,"LA","BRAITHWAITE",145698,407875,514497
2006,"LA","BREAUX BRIDGE",193142,81528,102840
2006,"LA","BRIDGE CITY",206924,165052,208198
2006,"LA","BROUSSARD",677,743,937
2006,"LA","BURAS",413615,1341103,1691679
2006,"LA","BUSH",5842,11749,14821
2006,"LA","CAMERON",1285119,1628119,2053722
2006,"LA","CENTERVILLE",1060,1458,1839
2006,"LA","CHALMETTE",17021,24027,30307
2006,"LA","CHARENTON",4492,8408,10605
2006,"LA","CHAUVIN",14393255,12397018,15637692
2006,"LA","CHURCH POINT",2618,2976,3754
2006,"LA","COCODRIE",60598,67768,85483
2006,"LA","COVINGTON",23778,26131,32962
2006,"LA","CREOLE",249977,179629,226586
2006,"LA","CROWLEY",1015,1248,1575
2006,"LA","CROWN POINT",4891025,4368992,5511079
2006,"LA","CUT OFF",5336048,8111109,10231414
2006,"LA","DELCAMBRE",2166043,2337457,2948486
2006,"LA","DES ALLEMANDS",4172693,2478634,3126567
2006,"LA","DESTREHAN",22364,35819,45182
2006,"LA","DONALDSONVILLE",22978,17433,21990
2006,"LA","DULAC",13282728,14673978,18509865
2006,"LA","EMPIRE",2237946,2399775,3027094
2006,"LA","ERATH",435242,409506,516553
2006,"LA","ESTHERWOOD",1907,1677,2115
2006,"LA","ETHEL",400,800,1009
2006,"LA","EUNICE",7377,16552,20879
2006,"LA","FOLSOM",101532,116318,146725
2006,"LA","FRANKLIN",5063889,2973706,3751057
2006,"LA","FRANKLINTON",233898,174971,220710
2006,"LA","GALLIANO",42418,107881,136082
2006,"LA","GHEENS",644546,465527,587219
2006,"LA","GIBSON",44457,25319,31937
2006,"LA","GOLDEN MEADOW",14126814,16502465,20816337
2006,"LA","GONZALES",65526,46842,59087
2006,"LA","GRAMERCY",15422,20593,25976
2006,"LA","GRAND CHENIER",312752,168393,212413
2006,"LA","GRAND ISLE",16034358,15802840,19933820
2006,"LA","GRAY",31992,36559,46116
2006,"LA","GRETNA",15031,20359,25681
2006,"LA","GUEYDAN",19714,29875,37685
2006,"LA","HACKBERRY",2636588,1823547,2300234
2006,"LA","HAHNVILLE",1649,3617,4563
2006,"LA","HAMMOND",141670,162231,204640
2006,"LA","HARAHAN",2794,6568,8285
2006,"LA","HARVEY",37110,43299,54618
2006,"LA","HAYES",9323,13472,16994
2006,"LA","HENDERSON",1178,2808,3542
2006,"LA","HOUMA",4711475,9385445,11838869
2006,"LA","IOTA",206,185,233
2006,"LA","IOWA",17538,51073,64424
2006,"LA","JACKSON",700,70,88
2006,"LA","JEANERETTE",144962,99960,126091
2006,"LA","JEFFERSON",13196,8518,10745
2006,"LA","JENNINGS",39197,80697,101791
2006,"LA","KAPLAN",139576,201417,254068
2006,"LA","KENNER",495915,562941,710097
2006,"LA","LACASSINE",321,685,864
2006,"LA","LACOMBE",6468,5350,6749
2006,"LA","LAFAYETTE",302664,174573,220207
2006,"LA","LAFITTE",9996410,8215890,10363585
2006,"LA","LAKE ARTHUR",252939,226368,285542
2006,"LA","LAKE CHARLES",6206013,7786019,9821343
2006,"LA","LAPLACE",27372,39553,49893
2006,"LA","LAROSE",2242337,1681309,2120817
2006,"LA","LIVONIA",2451,2325,2932
2006,"LA","LOCKPORT",4499980,4350382,5487603
2006,"LA","LORANGER",3693,1942,2449
2006,"LA","LOREAUVILLE",15667,8942,11280
2006,"LA","LULING",111292,155056,195590
2006,"LA","LUTCHER",129,127,160
2006,"LA","LYDIA",1929104,1851110,2335004
2006,"LA","MADISONVILLE",23882,53905,67995
2006,"LA","MANDEVILLE",18645,25542,32218
2006,"LA","MARKSVILLE",400,650,820
2006,"LA","MARRERO",5231997,4735708,5973657
2006,"LA","MAUREPAS",45,90,114
2006,"LA","MAURICE",14666,23298,29388
2006,"LA","MERAUX",638436,294867,371947
2006,"LA","METAIRIE",150393,316532,399276
2006,"LA","MONTEGUT",7682097,6457720,8145814
2006,"LA","MORGAN CITY",1897789,1857480,2343040
2006,"LA","NAPOLEONVILLE",4990,3917,4942
2006,"LA","NEW IBERIA",2717966,1788950,2256596
2006,"LA","NEW ORLEANS",1551842,3326489,4196059
2006,"LA","NORCO",456,1095,1381
2006,"LA","OPELOUSAS",14277,13125,16556
2006,"LA","PATTERSON",4710,9904,12493
2006,"LA","PAULINA",3335,9276,11701
2006,"LA","PEARL RIVER",408665,559616,705904
2006,"LA","PERRY",360243,957062,1207245
2006,"LA","PIERRE PART",580465,364041,459204
2006,"LA","PINEVILLE",3682,7691,9701
2006,"LA","PLAQUEMINE",11062,26836,33852
2006,"LA","PONCHATOULA",87570,124133,156581
2006,"LA","PORT ALLEN",149,338,426
2006,"LA","PORT SULPHUR",4217683,8691978,10964126
2006,"LA","PRAIRIEVILLE",4354,4969,6268
2006,"LA","RACELAND",1350461,837451,1056367
2006,"LA","RESERVE",18727,21625,27278
2006,"LA","SAINT AMANT",14682,19736,24896
2006,"LA","SAINT BERNARD",5602005,5812998,7332559
2006,"LA","SAINT GABRIEL",16923,46324,58432
2006,"LA","SAINT MARTINVILLE",38301,49208,62071
2006,"LA","SAINT ROSE",1796,5793,7307
2006,"LA","SCOTT",300,410,517
2006,"LA","SIMMESPORT",25,25,32
2006,"LA","SLIDELL",4043515,2465414,3109888
2006,"LA","SPRINGFIELD",10955,24872,31374
2006,"LA","SULPHUR",696205,552622,697081
2006,"LA","TALLULAH",3688,13112,16540
2006,"LA","THERIOT",6697620,4817331,6076619
2006,"LA","THIBODAUX",221802,177850,224341
2006,"LA","VACHERIE",57492,41845,52784
2006,"LA","VENICE",11153341,10861222,13700432
2006,"LA","VILLE PLATTE",3200,6400,8073
2006,"LA","VINTON",103305,116333,146743
2006,"LA","VIOLET",887889,2354767,2970321
2006,"LA","WELSH",477,382,482
2006,"LA","WESTWEGO",108467,245182,309274
2006,"LA","YOUNGSVILLE",14035,42965,54196
2006,"MS","BAY SAINT LOUIS",847,6096,7689
2006,"MS","BILOXI",8995935,12339562,15565215
2006,"MS","GAUTIER",3239,3029,3821
2006,"MS","HURLEY",227742,647402,816640
2006,"MS","LAKESHORE",730182,641118,808711
2006,"MS","LUMBERTON",344643,245515,309694
2006,"MS","MOSS POINT",12900,12160,15339
2006,"MS","PASCAGOULA",57337,110775,139733
2006,"MS","PASS CHRISTIAN",313740,866638,1093183
2006,"TX","ARANSAS PASS",2585352,3645737,4598760
2006,"TX","BACLIFF",805489,2713526,3422862
2006,"TX","BAYTOWN",193741,132953,167708
2006,"TX","BOLIVAR PENINSULA",9816671,14507000,18299239
2006,"TX","DICKINSON",770049,909537,1147297
2006,"TX","FREEPORT",5811116,9035436,11397367
2006,"TX","FULTON",108997,117318,147986
2006,"TX","GALVESTON",5274642,8564425,10803230
2006,"TX","KEMAH",447294,417407,526520
2006,"TX","MATAGORDA",221025,359092,452962
2006,"TX","OAK ISLAND",34604,58284,73520
2006,"TX","PALACIOS",21882768,31689187,39972978
2006,"TX","PORT ARTHUR",23883845,42159735,53180605
2006,"TX","PORT ISABEL",6969132,12367440,15600382
2006,"TX","PORT LAVACA",599725,749459,945373
2006,"TX","PORT O'CONNOR",71687,86785,109471
2006,"TX","SAN LEON",783196,722536,911413
2006,"TX","SEABROOK",1165918,2779457,3506027
2006,"TX","TEXAS CITY",90312,80110,101052
2007,"AL","BAY MINETTE",60016,90220,110809
2007,"AL","BAYOU LA BATRE",17378994,31550671,38750908
2007,"AL","BON SECOUR",2604552,5508042,6765044
2007,"AL","CHATOM",203,875,1075
2007,"AL","CODEN",1858962,3556380,4367988
2007,"AL","DAUPHIN ISLAND",90119,133919,164482
2007,"AL","FAIRHOPE",26139,55496,68162
2007,"AL","FOLEY",86263,126628,155527
2007,"AL","GRAND BAY",108301,187003,229679
2007,"AL","GULF SHORES",68580,150898,185335
2007,"AL","IRVINGTON",726006,1364120,1675428
2007,"AL","LILLIAN",2108,4494,5519
2007,"AL","LOXLEY",1127,2450,3009
2007,"AL","MOBILE",157562,235868,289695
2007,"AL","ORANGE BEACH",3647,7680,9433
2007,"AL","SPANISH FORT",19224,37167,45648
2007,"AL","THEODORE",1134046,1669153,2050073
2007,"FL","ANNA MARIA",11549,71576,87910
2007,"FL","APALACHICOLA",2753865,6193456,7606879
2007,"FL","ARIPEKA",753,11580,14223
2007,"FL","ATLANTIC BEACH",1979,18437,22645
2007,"FL","BAGDAD",12316,31077,38169
2007,"FL","BIG PINE KEY",602,1197,1471
2007,"FL","BOCA GRANDE",1538,7794,9573
2007,"FL","BOKEELIA",52981,176835,217192
2007,"FL","BONITA SPRINGS",8516,31710,38947
2007,"FL","BOYNTON BEACH",8070,25438,31244
2007,"FL","BRADENTON",47152,58960,72415
2007,"FL","CAPE CANAVERAL",6965,11960,14690
2007,"FL","CAPE CORAL",54139,58910,72352
2007,"FL","CAPTIVA",184,1691,2077
2007,"FL","CARRABELLE",162749,382837,470205
2007,"FL","CEDAR KEY",257436,628662,772131
2007,"FL","CHIEFLAND",117494,260985,320545
2007,"FL","CHOKOLOSKEE",302807,2285453,2807020
2007,"FL","CLEARWATER",188643,549424,674807
2007,"FL","COCOA",202,555,682
2007,"FL","COCOA BEACH",706,887,1089
2007,"FL","CORTEZ",602288,1677857,2060766
2007,"FL","COTTONDALE",83,166,204
2007,"FL","CRAWFORDVILLE",160925,131948,162060
2007,"FL","CROSS CITY",262526,1319864,1621071
2007,"FL","CRYSTAL RIVER",1027569,3240166,3979610
2007,"FL","DEFUNIAK SPRINGS",13482,43653,53615
2007,"FL","DESTIN",1278029,3778260,4640504
2007,"FL","DOVER",130683,67068,82374
2007,"FL","DUNEDIN",29278,110939,136258
2007,"FL","DUNNELLON",45749,137525,168909
2007,"FL","EAGLE LAKE",31915,44681,54878
2007,"FL","EASTPOINT",491527,1159573,1424200
2007,"FL","ENGLEWOOD",40120,120729,148281
2007,"FL","ESTERO",351,1755,2156
2007,"FL","EVERGLADES CITY",160972,1348892,1656725
2007,"FL","FELLSMERE",4773,6061,7445
2007,"FL","FLORIDA CITY",532,1722,2114
2007,"FL","FORT LAUDERDALE",6762,21541,26457
2007,"FL","FORT MYERS",776905,751150,922572
2007,"FL","FORT MYERS BEACH",2972407,6049951,7430616
2007,"FL","FORT WALTON BEACH",93905,231482,284309
2007,"FL","FREEPORT",27092,65492,80439
2007,"FL","GAINESVILLE",126588,293687,360711
2007,"FL","GIBSONTON",4,13,16
2007,"FL","GREEN COVE SPRINGS",2224,6335,7781
2007,"FL","GULF BREEZE",2812,10658,13090
2007,"FL","HERNANDO BEACH",95726,104226,128012
2007,"FL","HIALEAH",14735,115211,141503
2007,"FL","HOLLYWOOD",577,3540,4348
2007,"FL","HOMESTEAD",730,2076,2549
2007,"FL","HOMOSASSA",94043,528373,648953
2007,"FL","HUDSON",41875,263451,323573
2007,"FL","INDIAN ROCKS BEACH",39250,281740,346037
2007,"FL","INGLIS",2142,18494,22715
2007,"FL","ISLAMORADA",466,3945,4845
2007,"FL","KEY LARGO",359064,2072547,2545528
2007,"FL","KEY WEST",2956864,13116064,16109304
2007,"FL","LAKELAND",60422,99366,122043
2007,"FL","LAND O' LAKES",286569,1573583,1932695
2007,"FL","LANTANA",6543,19535,23994
2007,"FL","LARGO",21293,30707,37714
2007,"FL","LIVE OAK",16641,16123,19803
2007,"FL","LONGBOAT KEY",15432,149343,183425
2007,"FL","LUTZ",52385,70705,86841
2007,"FL","LYNN HAVEN",140,140,172
2007,"FL","MADEIRA BEACH",337,3744,4598
2007,"FL","MARATHON",2196274,16521009,20291302
2007,"FL","MARCO ISLAND",13059,38090,46784
2007,"FL","MATLACHA",15912,35595,43718
2007,"FL","MAYO",3496,19593,24064
2007,"FL","MELBOURNE",1824,5422,6659
2007,"FL","MELROSE",20723,22957,28195
2007,"FL","MIAMI",475163,3548948,4358860
2007,"FL","MILTON",9893,16168,19856
2007,"FL","NAPLES",245293,1707277,2096899
2007,"FL","NAVARRE",1751,6289,7725
2007,"FL","NEW PORT RICHEY",203195,337061,413983
2007,"FL","NICEVILLE",13653,45695,56123
2007,"FL","NOCATEE",330,856,1052
2007,"FL","NOKOMIS",17007,89536,109968
2007,"FL","NORTH FORT MYERS",170939,180915,222202
2007,"FL","OLD TOWN",788,2610,3206
2007,"FL","ORLANDO",113,303,371
2007,"FL","ORMOND BEACH",972,5896,7242
2007,"FL","OSPREY",16961,157674,193657
2007,"FL","PACE",4240,4155,5103
2007,"FL","PALATKA",243,448,550
2007,"FL","PALM BEACH GARDENS",7731,20399,25055
2007,"FL","PALM HARBOR",74425,741382,910574
2007,"FL","PALMETTO",27196,27557,33846
2007,"FL","PANACEA",814361,1021512,1254636
2007,"FL","PANAMA CITY",1357923,3362275,4129591
2007,"FL","PANAMA CITY BEACH",21786,59996,73688
2007,"FL","PENSACOLA",759891,1517680,1864034
2007,"FL","PERRY",25765,30660,37657
2007,"FL","PLACIDA",74733,91328,112171
2007,"FL","PORT CHARLOTTE",124782,164287,201779
2007,"FL","PORT RICHEY",119265,154461,189711
2007,"FL","PORT SAINT JOE",508411,1135908,1395135
2007,"FL","PUNTA GORDA",176533,244687,300529
2007,"FL","REDINGTON SHORES",313770,981148,1205058
2007,"FL","ROCKLEDGE",5989,6151,7555
2007,"FL","RUSKIN",125954,296537,364210
2007,"FL","SAFETY HARBOR",22478,28098,34510
2007,"FL","SAINT CLOUD",4936,10740,13191
2007,"FL","SAINT JAMES CITY",467512,815379,1001459
2007,"FL","SAINT MARKS",329830,1843612,2264346
2007,"FL","SAINT PETERSBURG",2752382,7377647,9061318
2007,"FL","SANFORD",3405,5108,6274
2007,"FL","SANIBEL",344,947,1163
2007,"FL","SANTA ROSA BEACH",4236,8485,10421
2007,"FL","SARASOTA",44858,250414,307563
2007,"FL","SEBASTIAN",522,5650,6939
2007,"FL","SILVER SPRINGS",1668,4239,5206
2007,"FL","SNEADS",1868,4049,4973
2007,"FL","SOPCHOPPY",549586,274793,337504
2007,"FL","SOUTHPORT",258606,618444,759580
2007,"FL","SPRING HILL",119239,174016,213728
2007,"FL","ST. PETE BEACH",232,3104,3812
2007,"FL","STEINHATCHEE",313053,912922,1121260
2007,"FL","STUART",1605,7204,8848
2007,"FL","SUGARLOAF SHORES",534,1846,2267
2007,"FL","SUMMERLAND KEY",287969,1795463,2205213
2007,"FL","SUN CITY CENTER",194,970,1191
2007,"FL","SUNRISE",4149,25221,30977
2007,"FL","SUWANNEE",31634,235024,288659
2007,"FL","TALLAHASSEE",227819,590491,725248
2007,"FL","TAMPA",1235288,2665364,3273629
2007,"FL","TARPON SPRINGS",604169,2261564,2777679
2007,"FL","TAVERNIER",6933,12596,15470
2007,"FL","THONOTOSASSA",2204,2383,2927
2007,"FL","TIERRA VERDE",40,412,506
2007,"FL","VALPARAISO",8644,23280,28593
2007,"FL","VENICE",8986,24361,29921
2007,"FL","VERO BEACH",1323,12220,15008
2007,"FL","WAKULLA SPRINGS",63061,63061,77452
2007,"FL","WEWAHITCHKA",49922,148401,182267
2007,"FL","WILDWOOD",42815,51378,63103
2007,"FL","YOUNGSTOWN",614331,1400078,1719592
2007,"FL","ZEPHYRHILLS",9200,13948,17131
2007,"LA","ABBEVILLE",16274093,26479564,32522513
2007,"LA","ADDIS",188276,315770,387832
2007,"LA","AKERS",975293,993187,1219845
2007,"LA","ALBANY",29704,37108,45576
2007,"LA","AMELIA",25669,28133,34554
2007,"LA","ANGIE",3194,3002,3687
2007,"LA","ARABI",1321,4980,6116
2007,"LA","ARNAUDVILLE",2527,4031,4951
2007,"LA","BALDWIN",14671,35301,43357
2007,"LA","BARATARIA",94219,148978,182977
2007,"LA","BASILE",3998,8124,9977
2007,"LA","BATON ROUGE",1492679,3252760,3995078
